상가업소번호|상호명|지점명|상권업종대분류코드|상권업종대분류명|상권업종중분류코드|상권업종중분류명|상권업종소분류코드|상권업종소분류명|표준산업분류코드|표준산업분류명|시도코드|시도명|시군구코드|시군구명|행정동코드|행정동명|법정동코드|법정동명|지번코드|대지구분코드|대지구분명|지번본번지|지번부번지|지번주소|도로명코드|도로명|건물본번지|건물부번지|건물관리번호|건물명|도로명주소|구우편번호|신우편번호|동정보|층정보|호정보|경도|위도
23177140|좋고좋고숯불구이집||Q|음식|Q01|한식|Q01A02|갈비/삼겹살|I56111|한식 음식점업|26|부산광역시|26350|해운대구|2635056000|송정동|2635010800|송정동|2635010800204170005|1|대지|417|5|부산광역시 해운대구 송정동 417-5|263503133025|부산광역시 해운대구 송정중앙로|10||2635010800104170005010676|꾸바꾸바|부산광역시 해운대구 송정중앙로 10|612040|48072||1||129.201947574487|35.183342205493
23225450|또와식당||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11230|동대문구|1123072000|휘경1동|1123010900|휘경동|1123010900201630009|1|대지|163|9|서울특별시 동대문구 휘경동 163-9|112304115720|서울특별시 동대문구 휘경로14길|15|1|1123010900101630009008503||서울특별시 동대문구 휘경로14길 15-1|130090|02432||1||127.063285253202|37.5945155482507
23177970|대치휴게소||Q|음식|Q12|커피점/카페|Q12A01|커피전문점/카페/다방|I56220|비알콜 음료점업|11|서울특별시|11680|강남구|1168063000|대치4동|1168010600|대치동|1168010600209310025|1|대지|931|25|서울특별시 강남구 대치동 931-25|116803122005|서울특별시 강남구 삼성로|319||1168010600109310025013485||서울특별시 강남구 삼성로 319|135280|06203||1||127.059713096918|37.5003274192559
23255127|악스카페테리아||Q|음식|Q12|커피점/카페|Q12A01|커피전문점/카페/다방|I56220|비알콜 음료점업|11|서울특별시|11215|광진구|1121581000|광장동|1121510400|광장동|1121510400203190033|1|대지|319|33|서울특별시 광진구 광장동 319-33|112153016054|서울특별시 광진구 구천면로|20||1121510400103190033010709|광진구공연장|서울특별시 광진구 구천면로 20|143807|04970||1||127.107951436124|37.5457183340134
23189657|최경화헤어라인||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11380|은평구|1138056000|구산동|1138010500|구산동|1138010500200010024|1|대지|1|24|서울특별시 은평구 구산동 1-24|113803000007|서울특별시 은평구 서오릉로|145||1138010500100010033029614|상원빌딩|서울특별시 은평구 서오릉로 145|122819|03412||1||126.916455099921|37.611279528774
23189734|황금면옥||Q|음식|Q01|한식|Q01A19|냉면집|I56111|한식 음식점업|26|부산광역시|26380|사하구|2638053000|괴정3동|2638010100|괴정동|2638010100204360029|1|대지|436|29|부산광역시 사하구 괴정동 436-29|263804202319|부산광역시 사하구 사하로198번길|29||2638010100104360029019999||부산광역시 사하구 사하로198번길 29|604080|49355||1||128.995193087276|35.0999901821053
23300935|태후사랑||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11170|용산구|1117059000|용문동|1117012100|용문동|1117012100200320023|1|대지|32|23|서울특별시 용산구 용문동 32-23|111703005018|서울특별시 용산구 새창로|98||1117012100100320023015924||서울특별시 용산구 새창로 98|140832|04356||1||126.959431599955|37.5385560307284
23079088|선경사||F|생활서비스|F02|세탁/가사서비스|F02A01|세탁소/빨래방|S96912|가정용 세탁업|11|서울특별시|11380|은평구|1138064000|증산동|1138011000|증산동|1138011000201850017|1|대지|185|17|서울특별시 은평구 증산동 185-17|113804133267|서울특별시 은평구 증산서길|68||1138011000101850017011981||서울특별시 은평구 증산서길 68|122938|03500||1||126.905798436584|37.582573446465
23229410|뽀송뽀송빨래방||F|생활서비스|F02|세탁/가사서비스|F02A01|세탁소/빨래방|S96912|가정용 세탁업|11|서울특별시|11740|강동구|1174057000|암사1동|1174010700|암사동|1174010700204890077|1|대지|489|77|서울특별시 강동구 암사동 489-77|117404172068|서울특별시 강동구 구천면로47길|17||1174010700104890077000001|블루밍|서울특별시 강동구 구천면로47길 17|134050|05265||1|1|127.134757324002|37.5489183100983
23220582|세이브헤어||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11530|구로구|1153056000|구로5동|1153010200|구로동|1153010200212630000|1|대지|1263||서울특별시 구로구 구로동 1263|115303116007|서울특별시 구로구 새말로|31||1153010200112630000019504|롯데구로아파트|서울특별시 구로구 새말로 31|152770|08291||1||126.882759872564|37.5028500605707
23220629|버거킹연희점|연희점|Q|음식|Q07|패스트푸드|Q07A04|패스트푸드|I56199|그외 기타 음식점업|11|서울특별시|11410|서대문구|1141061500|연희동|1141011700|연희동|1141011700201880002|1|대지|188|2|서울특별시 서대문구 연희동 188-2|114103112019|서울특별시 서대문구 연희로|97||1141011700101880002021198|신라빌딩|서울특별시 서대문구 연희로 97|120825|03708||1||126.930502161135|37.566797454407
23150939|세피앙||O|숙박|O02|모텔/여관/여인숙|O02A01|모텔/여관/여인숙|I55112|여관업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111013300|익선동|1111013300200800000|1|대지|80||서울특별시 종로구 익선동 80|111104100050|서울특별시 종로구 돈화문로11가길|49||1111013300100800000031588||서울특별시 종로구 돈화문로11가길 49|110340|03132||1||126.990444980106|37.574776894613
23244219|mvp베이스볼아카데미||R|학문/교육|R07|학원-예능취미체육|R07A17|학원-스포츠/재즈댄스|P85612|레크레이션 교육기관|11|서울특별시|11710|송파구|1171060000|석촌동|1171010500|석촌동|1171010500202520001|1|대지|252|1|서울특별시 송파구 석촌동 252-1|117103123001|서울특별시 송파구 가락로|58||1171010500102520001010610|석림빌딩|서울특별시 송파구 가락로 58|138845|05695||2||127.102925381542|37.4995461621229
23268224|나르시스스킨케어||F|생활서비스|F01|이/미용/건강|F01A03|비만/피부관리|||26|부산광역시|26410|금정구|2641062000|장전3동|2641010800|장전동|2641010800205410026|1|대지|541|26|부산광역시 금정구 장전동 541-26|264103130022|부산광역시 금정구 금강로|200||2641010800105410026010901||부산광역시 금정구 금강로 200|609393|46297||2||129.082701238784|35.2262370238462
23008623|제일||F|생활서비스|F02|세탁/가사서비스|F02A01|세탁소/빨래방|S96912|가정용 세탁업|11|서울특별시|11290|성북구|1129081000|석관동|1129013900|석관동|1129013900203380376|1|대지|338|376|서울특별시 성북구 석관동 338-376|112904121763|서울특별시 성북구 화랑로22가길|42||1129013900103380376002750||서울특별시 성북구 화랑로22가길 42|136820|02791||1||127.052874051193|37.6073804280876
23139031|모던이용원||F|생활서비스|F01|이/미용/건강|F01A04|남성미용실|S96111|이용업|26|부산광역시|26290|남구|2629053000|대연3동|2629010600|대연동|2629010600202450000|1|대지|245||부산광역시 남구 대연동 245|262904193469|부산광역시 남구 황령대로319번가길|190|6|2629010600102450001000525|대우그린1차아파트|부산광역시 남구 황령대로319번가길 190-6|608755|48426||2||129.089036373829|35.1511128699196
23019702|영네일||F|생활서비스|F01|이/미용/건강|F01A02|발/네일케어|S96119|기타미용업|26|부산광역시|26470|연제구|2647062000|거제2동|2647010100|거제동|2647010100208910014|1|대지|891|14|부산광역시 연제구 거제동 891-14|264702006012|부산광역시 연제구 아시아드대로|95||2647010100108910014010965||부산광역시 연제구 아시아드대로 95|611070|47501||1||129.066604088233|35.1931729441437
23246858|김상하수학학원||R|학문/교육|R01|학원-보습교습입시|R01A01|학원-입시|P85501|일반 교과 학원|11|서울특별시|11260|중랑구|1126065500|망우본동|1126010500|망우동|1126010500204700010|1|대지|470|10|서울특별시 중랑구 망우동 470-10|112603005032|서울특별시 중랑구 망우로|410||1126010500104700010000001|삼부빌딩|서울특별시 중랑구 망우로 410|131230|02164||7|7|127.097576634211|37.5989905977884
23053488|남산장||O|숙박|O02|모텔/여관/여인숙|O02A01|모텔/여관/여인숙|I55112|여관업|11|서울특별시|11170|용산구|1117068500|한남동|1117013100|한남동|1117013100206830138|1|대지|683|138|서울특별시 용산구 한남동 683-138|111703102009|서울특별시 용산구 이태원로|256||1117013100106830138004860||서울특별시 용산구 이태원로 256|140892|04400||||127.001257809828|37.537358383301
23233730|오늘헤어||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11380|은평구|1138052000|불광1동|1138010300|불광동|1138010300206450000|1|대지|645||서울특별시 은평구 불광동 645|113803111004|서울특별시 은평구 불광로|64||1138010300000000001000001|불광롯데캐슬|서울특별시 은평구 불광로 64|122040|03364||||126.932456180587|37.6130742552187
23233746|수미용실||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11620|관악구|1162076500|미성동|1162010200|신림동|1162010200215760016|1|대지|1576|16|서울특별시 관악구 신림동 1576-16|116202000003|서울특별시 관악구 남부순환로|1534||1162010200115760016002986|영흥빌딩|서울특별시 관악구 남부순환로 1534|151899|08773||1||126.921050383543|37.4827432164394
23299100|OB베어||Q|음식|Q09|유흥주점|Q09A01|호프/맥주|I56219|기타 주점업|11|서울특별시|11440|마포구|1144068000|합정동|1144012200|합정동|1144012200203880001|1|대지|388|1|서울특별시 마포구 합정동 388-1|114404139507|서울특별시 마포구 월드컵로3길|35||1144012200103880001012826||서울특별시 마포구 월드컵로3길 35|121885|04025||1||126.910775684244|37.5502272223367
23299190|연세피아노음악원||R|학문/교육|R05|학원-음악미술무용|R05A02|피아노/바이올린/기타|P85620|예술 학원|11|서울특별시|11710|송파구|1171058000|송파1동|1171010400|송파동|1171010400200540013|1|대지|54|13|서울특별시 송파구 송파동 54-13|117104169197|서울특별시 송파구 백제고분로45길|22|1|1171010400100540013013642||서울특별시 송파구 백제고분로45길 22-1|138170|05619||1||127.109144551531|37.5101085917663
23211489|쉐이핏||F|생활서비스|F01|이/미용/건강|F01A03|비만/피부관리|||11|서울특별시|11440|마포구|1144066000|서교동|1144011000|노고산동|1144011000200570004|1|대지|57|4|서울특별시 마포구 노고산동 57-4|114403005057|서울특별시 마포구 신촌로|92||1144011000100570004026561|신촌카리스빌딩|서울특별시 마포구 신촌로 92|121807|04058||15||126.935659570451|37.5551665979216
23011076|아라우나||S|의료|S04|수의업|S04A02|동물병원|M73100|수의업|11|서울특별시|11215|광진구|1121584000|자양3동|1121510500|자양동|1121510500205530531|1|대지|553|531|서울특별시 광진구 자양동 553-531|112153103010|서울특별시 광진구 뚝섬로|548||1121510500105530531012147||서울특별시 광진구 뚝섬로 548|143190|05090||1||127.070859906318|37.5344484758055
23042123|블루컷||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11215|광진구|1121577000|중곡4동|1121510100|중곡동|1121510100201140018|1|대지|114|18|서울특별시 광진구 중곡동 114-18|112154112450|서울특별시 광진구 자양로43길|58||1121510100101140018000001|하나화인빌|서울특별시 광진구 자양로43길 58|143220|04953||||127.090151141172|37.5531153113258
23154149|에프엠남성헤어샵||F|생활서비스|F01|이/미용/건강|F01A04|남성미용실|S96111|이용업|11|서울특별시|11215|광진구|1121584000|자양3동|1121510500|자양동|1121510500205120003|1|대지|512|3|서울특별시 광진구 자양동 512-3|112154112176|서울특별시 광진구 능동로8길|22||1121510500105120003011804||서울특별시 광진구 능동로8길 22|143190|05070||1||127.070339398799|37.5362735159498
23154251|서명옥헤어샵||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11230|동대문구|1123075000|이문2동|1123011000|이문동|1123011000201750011|1|대지|175|11|서울특별시 동대문구 이문동 175-11|112304115367|서울특별시 동대문구 이문로42길|92||1123011000101750011000546||서울특별시 동대문구 이문로42길 92|130080|02424||1||127.067196528426|37.6005024191803
23279538|한양이용원||F|생활서비스|F01|이/미용/건강|F01A04|남성미용실|S96111|이용업|11|서울특별시|11410|서대문구|1141055500|북아현동|1141011000|북아현동|1141011000201300001|1|대지|130|1|서울특별시 서대문구 북아현동 130-1|114104136140|서울특별시 서대문구 북아현로4길|8||1141011000101300001027820||서울특별시 서대문구 북아현로4길 8|120819|03757||1||126.957073970383|37.5591510846872
23020970|현대||F|생활서비스|F02|세탁/가사서비스|F02A01|세탁소/빨래방|S96912|가정용 세탁업|11|서울특별시|11680|강남구|1168052100|논현1동|1168010800|논현동|1168010800201740007|1|대지|174|7|서울특별시 강남구 논현동 174-7|116804166119|서울특별시 강남구 논현로119길|17||1168010800101740007008228||서울특별시 강남구 논현로119길 17|135010|06117||1||127.031087588555|37.5100167055437
23021625|류미경보몽드||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11680|강남구|1168058000|삼성1동|1168010500|삼성동|1168010500200540002|1|대지|54|2|서울특별시 강남구 삼성동 54-2|116804166824|서울특별시 강남구 학동로88길|12||1168010500100540002014775|청진상가|서울특별시 강남구 학동로88길 12|135090|06084||1||127.052643059388|37.5183460992083
23172677|브루본스테이크||Q|음식|Q06|양식|Q06A08|스테이크전문점|I56114|서양식 음식점업|11|서울특별시|11230|동대문구|1123071000|회기동|1123010800|회기동|1123071000203460003|1|대지|346|3|서울특별시 동대문구 회기동 346-3|112303105020|서울특별시 동대문구 회기로|175||1123010800103460003010203||서울특별시 동대문구 회기로 175|130881|02452||||127.055727818154|37.5903826128879
23110503|수정포토||F|생활서비스|F06|사진|F06A01|사진관|M73301|인물사진 및 행사용비디오 촬영업|11|서울특별시|11680|강남구|1168065600|도곡2동|1168011800|도곡동|1168011800204670012|1|대지|467|12|서울특별시 강남구 도곡동 467-12|116802000003|서울특별시 강남구 남부순환로|2806||1168011800104670013001331|군인공제회관|서울특별시 강남구 남부순환로 2806|135700|06292||1|1|127.052899458271|37.489099875394
23023565|제이휴;미용실||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11140|중구|1114068000|중림동|1114017100|중림동|1114017100201880000|1|대지|188||서울특별시 중구 중림동 188|111403101007|서울특별시 중구 중림로|9||1114017100101880000000276||서울특별시 중구 중림로 9|100859|04504||||126.964577065176|37.5592261363588
23044133|옥수장||O|숙박|O02|모텔/여관/여인숙|O02A01|모텔/여관/여인숙|I55112|여관업|11|서울특별시|11200|성동구|1120069000|성수2가3동|1120011500|성수동2가|1120011500202990152|1|대지|299|152|서울특별시 성동구 성수동2가 299-152|112004109361|서울특별시 성동구 성수일로12길|15|1|1120011500102990152003674|옥수장여관|서울특별시 성동구 성수일로12길 15-1|133120|04792||1||127.053063474973|37.5486248054752
23158417|가이야레스토랑||Q|음식|Q06|양식|Q06A01|정통양식/경양식|I56114|서양식 음식점업|11|서울특별시|11170|용산구|1117068500|한남동|1117013100|한남동|1117013100206830141|1|대지|683|141|서울특별시 용산구 한남동 683-141|111703102009|서울특별시 용산구 이태원로|244||1117013100106830141028690||서울특별시 용산구 이태원로 244|140892|04400||4||127.000488934792|37.5364688514143
23270352|최용훈국어논술||R|학문/교육|R01|학원-보습교습입시|R01A01|학원-입시|P85501|일반 교과 학원|11|서울특별시|11710|송파구|1171056100|방이1동|1171011100|방이동|1171011100201900004|1|대지|190|4|서울특별시 송파구 방이동 190-4|117104169450|서울특별시 송파구 위례성대로16길|11||1171011100101900011017291||서울특별시 송파구 위례성대로16길 11|138050|05638||2||127.124961985459|37.5116685227547
23271503|스시한판||Q|음식|Q03|일식/수산물|Q03A03|음식점-초밥전문|I56113|일식 음식점업|11|서울특별시|11680|강남구|1168058000|삼성1동|1168010500|삼성동|1168010500201590000|1|대지|159||서울특별시 강남구 삼성동 159|116802122002|서울특별시 강남구 영동대로|513||1168010500101590000017116|코엑스인터콘티넨탈서울|서울특별시 강남구 영동대로 513|135798|06164||1||127.057100286394|37.5129393969289
23075716|크린토피아성내진주점|성내진주점|F|생활서비스|F02|세탁/가사서비스|F02A01|세탁소/빨래방|S96912|가정용 세탁업|11|서울특별시|11710|송파구|1171069000|잠실4동|1171010200|신천동|1171010200200200004|1|대지|20|4|서울특별시 송파구 신천동 20-4|117103123023|서울특별시 송파구 올림픽로|399||1171010200100200004000358|진주아파트|서울특별시 송파구 올림픽로 399|138795|05508||1||127.110275110192|37.5187312298487
23076522|목림레포츠||F|생활서비스|F09|대중목욕탕/휴게|F09A03|목욕업-찜질방|S96121|욕탕업|26|부산광역시|26470|연제구|2647069000|연산5동|2647010200|연산동|2647010200213690009|1|대지|1369|9|부산광역시 연제구 연산동 1369-9|264704211351|부산광역시 연제구 중앙대로1043번길|50||2647010200113690009015705|목림빌딩|부산광역시 연제구 중앙대로1043번길 50|611080|47542||9||129.075194831806|35.1818026042831
23239058|수정탕구내이용원||F|생활서비스|F01|이/미용/건강|F01A04|남성미용실|S96111|이용업|26|부산광역시|26320|북구|2632056000|덕천2동|2632010400|덕천동|2632010400204500011|1|대지|450|11|부산광역시 북구 덕천동 450-11|263203132005|부산광역시 북구 덕천로|31||2632010400104500011006452|수정탕|부산광역시 북구 덕천로 31|616100|46578||1||129.008261724262|35.2080859869337
23038631|명국수||Q|음식|Q04|분식|Q04A01|라면김밥분식|I56194|분식 및 김밥 전문점|11|서울특별시|11200|성동구|1120067000|성수2가1동|1120011500|성수동2가|1120011500203390136|1|대지|339|136|서울특별시 성동구 성수동2가 339-136|112003103010|서울특별시 성동구 뚝섬로|385|40|1120011500103390136007162||서울특별시 성동구 뚝섬로 385-40|133120|04781||1||127.054650124579|37.539482849627
23458995|아이앤건설||F|생활서비스|F15|주택수리|F15A03|배관난방보일러|F42201|배관 및 냉·난방 공사업|26|부산광역시|26500|수영구|2650066000|남천1동|2650010500|남천동|2650010500200150007|1|대지|15|7|부산광역시 수영구 남천동 15-7|265004214133|부산광역시 수영구 남천동로24번길|22||2650010500100150007007741||부산광역시 수영구 남천동로24번길 22|613010|48308||1||129.110697656081|35.1411902524117
23330237|강산애칼국수||Q|음식|Q04|분식|Q04A02|국수/만두/칼국수|I56194|분식 및 김밥 전문점|26|부산광역시|26350|해운대구|2635055100|좌1동|2635010700|좌동|2635010700209060000|1|대지|906||부산광역시 해운대구 좌동 906|263504199214|부산광역시 해운대구 좌동로91번길|36||2635010700109060000022534||부산광역시 해운대구 좌동로91번길 36|612030|48079||||129.17426231665|35.1736986491669
23460123|불러불러노래연습장||N|관광/여가/오락|N02|무도/유흥/가무|N02A01|노래방|R91223|노래연습장 운영업|26|부산광역시|26410|금정구|2641053000|서3동|2641011000|서동|2641011000202050015|1|대지|205|15|부산광역시 금정구 서동 205-15|264103135033|부산광역시 금정구 서동로|187|7|2641011000102050015013604||부산광역시 금정구 서동로 187-7|609400|46321||2||129.106909251839|35.2146967685813
23460721|하나은행|대연동지점|F|생활서비스|F12|광고/인쇄|F12A01|인쇄종합|C18119|기타 인쇄업|26|부산광역시|26290|남구|2629055000|대연5동|2629010600|대연동|2629010600217410011|1|대지|1741|11|부산광역시 남구 대연동 1741-11|262903131037|부산광역시 남구 수영로|233||2629010600117410011006912|민석빌딩|부산광역시 남구 수영로 233|608751|48445||1||129.09220718945|35.1354361801508
23358385|서래부대찌개와차돌구이||Q|음식|Q01|한식|Q01A07|부대찌개/섞어찌개|I56111|한식 음식점업|11|서울특별시|11650|서초구|1165058100|반포4동|1165010700|반포동|1165010700200940002|1|대지|94|2|서울특별시 서초구 반포동 94-2|116502121001|서울특별시 서초구 사평대로|122||1165010700100940002016724|진아빌딩|서울특별시 서초구 사평대로 122|137040|06576||1||126.997881631793|37.499611826385
23398378|조개촌||Q|음식|Q03|일식/수산물|Q03A09|조개구이전문|I56111|한식 음식점업|11|서울특별시|11440|마포구|1144058500|도화동|1144010400|도화동|1144010400205500000|1|대지|550||서울특별시 마포구 도화동 550|114404139065|서울특별시 마포구 도화길|28||1144010400105500000003656|삼성아파트|서울특별시 마포구 도화길 28|121772|04170||1||126.949606628232|37.5395953484836
23140890|헬로우죠이펌||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11215|광진구|1121584700|자양4동|1121510500|자양동|1121584700200130001|1|대지|13|1|서울특별시 광진구 자양동 13-1|112154112196|서울특별시 광진구 동일로20길|44||1121510500100130001015101|덕유빌딩|서울특별시 광진구 동일로20길 44|143190|05072||||127.065904584606|37.5407527890635
23128301|상록||F|생활서비스|F01|이/미용/건강|F01A04|남성미용실|S96111|이용업|11|서울특별시|11680|강남구|1168064000|역삼1동|1168010100|역삼동|1168010100207010000|1|대지|701||서울특별시 강남구 역삼동 701|116803005086|서울특별시 강남구 언주로|508||1168010100107010000022644|공무원연금공단|서울특별시 강남구 언주로 508|135706|06152||3||127.042725020431|37.5039483776607
23521852|게임엑스포||F|생활서비스|F13|기타서비스업|F13A13|상품전시|N75992|전시 및 행사 대행업|11|서울특별시|11110|종로구|1111064000|이화동|1111016800|동숭동|1111016800200010049|1|대지|1|49|서울특별시 종로구 동숭동 1-49|111104100043|서울특별시 종로구 대학로8가길|56||1111016800100010049009760|동숭빌딩|서울특별시 종로구 대학로8가길 56|110809|03086||3||127.002844848983|37.5830006716147
23490667|필스포츠마사지||N|관광/여가/오락|N05|요가/단전/마사지|N05A06|스포츠마사지|S96122|마사지업|26|부산광역시|26410|금정구|2641052000|서2동|2641011000|서동|2641011000202020008|1|대지|202|8|부산광역시 금정구 서동 202-8|264104205244|부산광역시 금정구 서동로176번길|10||2641011000102020008016381||부산광역시 금정구 서동로176번길 10|609400|46327||3||129.105253879061|35.2141169818552
23491829|가득드림||Q|음식|Q04|분식|Q04A01|라면김밥분식|I56194|분식 및 김밥 전문점|11|서울특별시|11680|강남구|1168058000|삼성1동|1168010500|삼성동|1168010500201590000|1|대지|159||서울특별시 강남구 삼성동 159|116802122002|서울특별시 강남구 영동대로|513||1168010500101590000017116|코엑스인터콘티넨탈서울|서울특별시 강남구 영동대로 513|135798|06164||1||127.057100286394|37.5129393969289
23535086|삼화페인트||D|소매|D07|가정/주방/인테리어|D07A15|유리/페인트/철물건축자재|G47519|페인트, 유리 및 기타 건설자재 소매업|11|서울특별시|11230|동대문구|1123065000|장안1동|1123010600|장안동|1123010600203580022|1|대지|358|22|서울특별시 동대문구 장안동 358-22|112304115573|서울특별시 동대문구 천호대로91길|84||1123010600103580022015723||서울특별시 동대문구 천호대로91길 84|130100|02642||||127.070716134638|37.5651731622285
23434524|효림철학관||F|생활서비스|F11|개인서비스|F11A02|운명감정작명|S96992|점술 및 유사 서비스업|26|부산광역시|26230|부산진구|2623056000|양정1동|2623010100|양정동|2623010100203930017|1|대지|393|17|부산광역시 부산진구 양정동 393-17|262304187699|부산광역시 부산진구 중앙대로909번길|8||2623010100103930017009395||부산광역시 부산진구 중앙대로909번길 8|614050|47213||2||129.069606764539|35.171765545702
23334182|오스카Ⅰ||Q|음식|Q09|유흥주점|Q09A10|룸살롱/단란주점|I56211|일반유흥 주점업|26|부산광역시|26230|부산진구|2623052000|부전2동|2623010300|부전동|2623010300205220040|1|대지|522|40|부산광역시 부산진구 부전동 522-40|262303129023|부산광역시 부산진구 부전로|18|5|2623010300105220040053775|오스카여관|부산광역시 부산진구 부전로 18-5|614030|47288||||129.057124969482|35.1522428039393
23335186|유성기원||N|관광/여가/오락|N01|PC/오락/당구/볼링등|N01A09|기원|R91293|기원 운영업|26|부산광역시|26230|부산진구|2623051000|부전1동|2623010300|부전동|2623010300202620001|1|대지|262|1|부산광역시 부산진구 부전동 262-1|262304187414|부산광역시 부산진구 새싹로8번길|19||2623010300102620001004035||부산광역시 부산진구 새싹로8번길 19|614030|47254||4||129.059302409647|35.1593538012295
23090590|학생문구사||D|소매|D08|사무/문구/컴퓨터|D08A01|사무/문구용품|G47612|문구용품 소매업|26|부산광역시|26200|영도구|2620065000|동삼1동|2620012100|동삼동|2620012100203180001|1|대지|318|1|부산광역시 영도구 동삼동 318-1|262003128017|부산광역시 영도구 웃서발로|80|7|2620012100103180001004737||부산광역시 영도구 웃서발로 80-7|606080|49101||1||129.0707377936|35.0787405204154
23040650|성심칫과||S|의료|S01|병원|S01B04|치과의원|Q86202|치과 의원|26|부산광역시|26410|금정구|2641060000|장전1동|2641010800|장전동|2641010800201160007|1|대지|116|7|부산광역시 금정구 장전동 116-7|264103135038|부산광역시 금정구 수림로|56||2641010800101160007001271||부산광역시 금정구 수림로 56|609836|46247||3||129.086301949002|35.2400679680696
23401008|쿠키네일||F|생활서비스|F01|이/미용/건강|F01A02|발/네일케어|S96119|기타미용업|26|부산광역시|26200|영도구|2620059000|봉래1동|2620011700|봉래동3가|2620011700201320002|1|대지|132|2|부산광역시 영도구 봉래동3가 132-2|262004184050|부산광역시 영도구 대교로14번길|28||2620011700101320002018792||부산광역시 영도구 대교로14번길 28|606063|49005||1||129.044294325909|35.0945924434797
23030355|고미진헤어라인||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|26|부산광역시|26230|부산진구|2623076000|개금3동|2623011100|개금동|2623011100204550000|1|대지|455||부산광역시 부산진구 개금동 455|262304187289|부산광역시 부산진구 백양대로300번길|20||2623011100104550000050554|신개금엘지아파트|부산광역시 부산진구 백양대로300번길 20|614751|47174||1||129.019019207205|35.1548678423805
23120173|선경등산용품점||D|소매|D14|운동/경기용품소매|D14A08|등산용품판매|G47631|운동 및 경기용품 소매업|11|서울특별시|11215|광진구|1121584000|자양3동|1121510500|자양동|1121510500205530219|1|대지|553|219|서울특별시 광진구 자양동 553-219|112154112251|서울특별시 광진구 뚝섬로30길|23||1121510500105530219012008||서울특별시 광진구 뚝섬로30길 23|143190|05085||1||127.06664222713|37.5351360580443
23499023|모두모두콜라텍||N|관광/여가/오락|N02|무도/유흥/가무|N02A06|무도장|R91291|무도장 운영업|26|부산광역시|26230|부산진구|2623051000|부전1동|2623010300|부전동|2623010300202630025|1|대지|263|25|부산광역시 부산진구 부전동 263-25|262304187414|부산광역시 부산진구 새싹로8번길|29||2623010300102630025040484||부산광역시 부산진구 새싹로8번길 29|614030|47254||1||129.059536503368|35.1596311856748
23467427|아스타앤드리치||F|생활서비스|F05|인력/고용/용역알선|F05A02|인력공급/고용알선|||11|서울특별시|11530|구로구|1153056000|구로5동|1153010200|구로동|1153010200200490000|1|대지|49||서울특별시 구로구 구로동 49|115303116004|서울특별시 구로구 공원로|26||1153010200100490000020030|금호아파트|서울특별시 구로구 공원로 26|152050|08297||2|403|126.892134347695|37.4998838144852
23501053|윤아미용실||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11620|관악구|1162077500|난곡동|1162010200|신림동|1162010200206460096|1|대지|646|96|서울특별시 관악구 신림동 646-96|116204160105|서울특별시 관악구 난곡로26길|39||1162010200106460096016865||서울특별시 관악구 난곡로26길 39|151883|08855||1||126.921863927503|37.4701899979764
23402967|김영희해물찜전골|경복궁점|Q|음식|Q03|일식/수산물|Q03A08|매운탕전문|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111053000|사직동|1111011300|필운동|1111011300202070000|1|대지|207||서울특별시 종로구 필운동 207|111103100005|서울특별시 종로구 사직로|103|17|1111011300102070003027631||서울특별시 종로구 사직로 103-17|110044|03041||1||126.970295358169|37.5763148270682
23337146|랑이와허브다이어트||D|소매|D10|건강/미용식품|D10A01|다이어트상품판매|G47216|건강보조식품 소매업|26|부산광역시|26290|남구|2629068000|문현1동|2629010900|문현동|2629010900200940004|1|대지|94|4|부산광역시 남구 문현동 94-4|262903129046|부산광역시 남구 진남로|173|1|2629010900100940004013872||부산광역시 남구 진남로 173-1|608040|48446||||129.078412399522|35.1419415856352
